Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2024-01-30T12:00Z,186,182,moderate
2024-01-30T12:30Z,187,190,moderate
2024-01-30T13:00Z,190,188,high
2024-01-30T13:30Z,188,190,moderate
2024-01-30T14:00Z,188,191,moderate
2024-01-30T14:30Z,193,193,high
2024-01-30T15:00Z,193,198,high
2024-01-30T15:30Z,196,202,high
2024-01-30T16:00Z,203,211,high
2024-01-30T16:30Z,209,202,high
2024-01-30T17:00Z,212,208,high
2024-01-30T17:30Z,214,216,high
2024-01-30T18:00Z,217,216,high
2024-01-30T18:30Z,216,214,high
2024-01-30T19:00Z,218,216,high
2024-01-30T19:30Z,216,220,high
2024-01-30T20:00Z,224,218,high
2024-01-30T20:30Z,216,217,high
2024-01-30T21:00Z,206,208,high
2024-01-30T21:30Z,199,202,high
2024-01-30T22:00Z,199,194,high
2024-01-30T22:30Z,180,181,moderate
2024-01-30T23:00Z,163,187,moderate
2024-01-30T23:30Z,163,177,moderate
2024-01-31T00:00Z,156,179,moderate
2024-01-31T00:30Z,159,174,moderate
2024-01-31T01:00Z,160,153,moderate
2024-01-31T01:30Z,153,149,moderate
2024-01-31T02:00Z,158,149,moderate
2024-01-31T02:30Z,148,133,moderate
2024-01-31T03:00Z,150,143,moderate
2024-01-31T03:30Z,145,142,moderate
2024-01-31T04:00Z,148,141,moderate
2024-01-31T04:30Z,147,137,moderate
2024-01-31T05:00Z,144,136,moderate
2024-01-31T05:30Z,145,141,moderate
2024-01-31T06:00Z,153,137,moderate
2024-01-31T06:30Z,167,144,moderate
2024-01-31T07:00Z,173,154,moderate
2024-01-31T07:30Z,173,165,moderate
2024-01-31T08:00Z,174,170,moderate
2024-01-31T08:30Z,166,183,moderate
2024-01-31T09:00Z,161,168,moderate
2024-01-31T09:30Z,158,160,moderate
2024-01-31T10:00Z,156,142,moderate
2024-01-31T10:30Z,153,142,moderate
2024-01-31T11:00Z,144,135,moderate
2024-01-31T11:30Z,137,145,moderate
2024-01-31T12:00Z,128,126,moderate
2024-01-31T12:30Z,126,110,moderate
2024-01-31T13:00Z,130,113,moderate
2024-01-31T13:30Z,131,117,moderate
2024-01-31T14:00Z,128,120,moderate
2024-01-31T14:30Z,127,126,moderate
2024-01-31T15:00Z,118,127,moderate
2024-01-31T15:30Z,122,126,moderate
2024-01-31T16:00Z,130,132,moderate
2024-01-31T16:30Z,137,132,moderate
2024-01-31T17:00Z,137,137,moderate
2024-01-31T17:30Z,136,147,moderate
2024-01-31T18:00Z,139,132,moderate
2024-01-31T18:30Z,137,129,moderate
2024-01-31T19:00Z,126,138,moderate
2024-01-31T19:30Z,120,132,moderate
2024-01-31T20:00Z,107,115,low
2024-01-31T20:30Z,92,107,low
2024-01-31T21:00Z,83,107,low
2024-01-31T21:30Z,71,91,low
2024-01-31T22:00Z,62,83,low
2024-01-31T22:30Z,62,84,low
2024-01-31T23:00Z,64,73,low
2024-01-31T23:30Z,61,64,low
