House number,WFH Type,Operation,Solar,Battery,PV,Cost
19,T1,safe_unidirectional,best,14.6875,1.5,10200.0
19,T1,hybrid_bidirectional,worst,12.0625,1.88571,9750.0
19,T1,hybrid_bidirectional,best,9.375,1.45714,7560.0
19,T2,safe_unidirectional,worst,14.0625,1.62857,10170.0
19,T2,safe_unidirectional,best,10.75,1.2,7680.0
19,T2,hybrid_bidirectional,worst,5.125,1.32857,5250.0
19,T2,hybrid_bidirectional,best,3.4375,1.07143,3900.0
19,T3,safe_unidirectional,best,7.375,1.2,6060.0
19,T3,hybrid_bidirectional,worst,3.4375,1.07143,3900.0
19,T3,hybrid_bidirectional,best,2.375,0.771429,2760.0
20,T1,safe_unidirectional,worst,21.5,2.4,15360.0
20,T1,hybrid_bidirectional,worst,12.75,2.05714,10440.0
20,T1,hybrid_bidirectional,best,8.75,1.62857,7620.0
20,T2,safe_unidirectional,worst,16.625,1.88571,11940.0
20,T2,safe_unidirectional,best,12.875,1.45714,9240.0
20,T2,hybrid_bidirectional,worst,5.875,1.45714,5880.0
20,T2,hybrid_bidirectional,best,3.875,1.15714,4290.0
20,T3,safe_unidirectional,worst,13.125,1.75714,9990.0
20,T3,safe_unidirectional,best,10.625,1.2,7620.0
20,T3,hybrid_bidirectional,worst,4.5625,1.32857,4980.0
20,T3,hybrid_bidirectional,best,3.125,0.985714,3570.0
21,T1,safe_unidirectional,worst,21.8125,2.31429,15330.0
21,T1,safe_unidirectional,best,15.125,2.01429,11490.0
21,T1,hybrid_bidirectional,worst,12.25,1.88571,9840.0
21,T1,hybrid_bidirectional,best,8.75,1.45714,7260.0
21,T2,safe_unidirectional,worst,16.1875,1.97143,11910.0
21,T2,safe_unidirectional,best,12.9375,1.45714,9270.0
21,T2,hybrid_bidirectional,worst,6.125,1.32857,5730.0
21,T2,hybrid_bidirectional,best,4.125,1.07143,4230.0
21,T3,safe_unidirectional,worst,13.125,1.62857,9720.0
21,T3,safe_unidirectional,best,10.375,1.15714,7410.0
21,T3,hybrid_bidirectional,worst,4.9375,1.2,4890.0
21,T3,hybrid_bidirectional,best,3.4375,0.9,3540.0
22,T1,safe_unidirectional,worst,23.25,1.92857,15210.0
22,T1,hybrid_bidirectional,worst,13.6875,1.62857,9990.0
22,T1,hybrid_bidirectional,best,10.375,1.32857,7770.0
22,T2,safe_unidirectional,worst,17.4375,1.41429,11340.0
22,T2,safe_unidirectional,best,12.8125,1.2,8670.0
22,T2,hybrid_bidirectional,worst,6.1875,1.24286,5580.0
22,T2,hybrid_bidirectional,best,4.1875,0.942857,3990.0
22,T3,safe_unidirectional,worst,13.6875,1.2,9090.0
22,T3,safe_unidirectional,best,10.4375,1.07143,7260.0
22,T3,hybrid_bidirectional,worst,5.5625,0.771429,4290.0
22,T3,hybrid_bidirectional,best,3.4375,0.685714,3090.0
23,T1,safe_unidirectional,worst,18.8125,2.95714,15240.0
23,T1,safe_unidirectional,best,14.6875,2.27143,11820.0
23,T1,hybrid_bidirectional,worst,13.75,2.22857,11280.0
23,T1,hybrid_bidirectional,best,10.3125,1.62857,8370.0
23,T2,safe_unidirectional,worst,15.0625,2.31429,12090.0
23,T2,safe_unidirectional,best,11.6875,1.88571,9570.0
23,T2,hybrid_bidirectional,worst,4.75,1.75714,5970.0
23,T2,hybrid_bidirectional,best,3.5625,1.32857,4500.0
23,T3,safe_unidirectional,worst,12.125,2.1,10230.0
23,T3,safe_unidirectional,best,9.125,1.67143,7890.0
23,T3,hybrid_bidirectional,worst,3.4375,1.71429,5250.0
23,T3,hybrid_bidirectional,best,2.5625,1.28571,3930.0
24,T1,safe_unidirectional,worst,20.1875,2.27143,14460.0
24,T1,safe_unidirectional,best,14.875,1.88571,11100.0
24,T1,hybrid_bidirectional,worst,13.125,1.84286,10170.0
24,T1,hybrid_bidirectional,best,9.0625,1.45714,7410.0
24,T2,safe_unidirectional,worst,15.4375,1.88571,11370.0
24,T2,safe_unidirectional,best,12.1875,1.45714,8910.0
24,T2,hybrid_bidirectional,worst,6.0625,1.32857,5700.0
24,T2,hybrid_bidirectional,best,3.5625,1.15714,4140.0
24,T3,safe_unidirectional,worst,13.0625,1.45714,9330.0
24,T3,safe_unidirectional,best,9.9375,1.15714,7200.0
24,T3,hybrid_bidirectional,worst,4.625,1.2,4740.0
24,T3,hybrid_bidirectional,best,2.875,0.942857,3360.0
25,T1,safe_unidirectional,worst,22.75,2.01429,15150.0
25,T1,safe_unidirectional,best,16.4375,1.67143,11400.0
25,T1,hybrid_bidirectional,worst,13.75,1.75714,10290.0
25,T2,safe_unidirectional,worst,17.3125,1.62857,11730.0
25,T2,safe_unidirectional,best,13.125,1.32857,9090.0
25,T2,hybrid_bidirectional,worst,5.6875,1.32857,5520.0
25,T2,hybrid_bidirectional,best,3.8125,0.985714,3900.0
25,T3,safe_unidirectional,worst,14.5,1.24286,9570.0
25,T3,safe_unidirectional,best,10.9375,0.942857,7230.0
25,T3,hybrid_bidirectional,worst,4.875,0.942857,4320.0
25,T3,hybrid_bidirectional,best,3.1875,0.771429,3150.0
26,T1,safe_unidirectional,worst,22.5625,2.22857,15510.0
26,T1,safe_unidirectional,best,16.6875,1.67143,11520.0
26,T1,hybrid_bidirectional,worst,11.5,1.88571,9480.0
26,T1,hybrid_bidirectional,best,8.1875,1.41429,6900.0
26,T2,safe_unidirectional,worst,16.8125,1.88571,12030.0
26,T2,safe_unidirectional,best,12.8125,1.45714,9210.0
26,T2,hybrid_bidirectional,worst,6.375,1.2,5580.0
26,T2,hybrid_bidirectional,best,3.875,1.07143,4110.0
26,T3,safe_unidirectional,worst,14.375,1.45714,9960.0
26,T3,safe_unidirectional,best,11.1875,1.07143,7620.0
26,T3,hybrid_bidirectional,worst,5.8125,0.985714,4860.0
26,T3,hybrid_bidirectional,best,3.625,0.771429,3360.0
27,T1,safe_unidirectional,worst,20.875,2.1,14430.0
27,T1,safe_unidirectional,best,14.375,1.88571,10860.0
27,T1,hybrid_bidirectional,worst,12.25,1.97143,10020.0
27,T1,hybrid_bidirectional,best,8.875,1.5,7410.0
27,T2,safe_unidirectional,worst,15.25,1.75714,11010.0
27,T2,safe_unidirectional,best,11.5625,1.41429,8520.0
27,T2,hybrid_bidirectional,worst,5.5625,1.32857,5460.0
27,T2,hybrid_bidirectional,best,4.3125,0.942857,4050.0
27,T3,safe_unidirectional,worst,12.5,1.45714,9060.0
27,T3,safe_unidirectional,best,9.125,1.2,6900.0
27,T3,hybrid_bidirectional,worst,4.3125,1.11429,4410.0
27,T3,hybrid_bidirectional,best,2.6875,0.857143,3090.0
28,T1,safe_unidirectional,best,18.9375,2.18571,13680.0
28,T1,hybrid_bidirectional,worst,14.6875,2.1,11460.0
28,T1,hybrid_bidirectional,best,8.75,1.62857,7620.0
28,T2,safe_unidirectional,worst,23.5625,2.91429,17430.0
28,T2,safe_unidirectional,best,16.3125,1.75714,11520.0
28,T2,hybrid_bidirectional,worst,7.875,1.62857,7200.0
28,T2,hybrid_bidirectional,best,4.8125,1.32857,5100.0
28,T3,safe_unidirectional,worst,20.875,1.75714,13710.0
28,T3,safe_unidirectional,best,14.3125,1.41429,9840.0
28,T3,hybrid_bidirectional,worst,7.375,1.5,6690.0
28,T3,hybrid_bidirectional,best,4.75,1.2,4800.0
29,T1,safe_unidirectional,worst,21.625,2.78571,16230.0
29,T1,safe_unidirectional,best,15.5625,1.84286,11340.0
29,T1,hybrid_bidirectional,worst,13.6875,2.01429,10800.0
29,T2,safe_unidirectional,worst,16.5625,1.88571,11910.0
29,T2,safe_unidirectional,best,12.6875,1.5,9240.0
29,T2,hybrid_bidirectional,worst,6.375,1.45714,6120.0
29,T2,hybrid_bidirectional,best,4.0625,1.15714,4380.0
29,T3,safe_unidirectional,best,10.3125,1.24286,7560.0
29,T3,hybrid_bidirectional,best,3.1875,0.942857,3510.0
30,T1,safe_unidirectional,best,19.25,1.54286,12480.0
30,T1,hybrid_bidirectional,worst,11.6875,1.84286,9480.0
30,T1,hybrid_bidirectional,best,8.5,1.32857,6870.0
30,T2,safe_unidirectional,worst,19.9375,1.54286,12810.0
30,T2,safe_unidirectional,best,15.4375,1.2,9930.0
30,T2,hybrid_bidirectional,worst,8.0625,1.2,6390.0
30,T3,safe_unidirectional,worst,16.625,1.32857,10770.0
30,T3,safe_unidirectional,best,12.6875,1.07143,8340.0
30,T3,hybrid_bidirectional,worst,6.8125,0.942857,5250.0
30,T3,hybrid_bidirectional,best,4.4375,0.728571,3660.0
31,T1,safe_unidirectional,worst,23.25,2.22857,15840.0
31,T1,safe_unidirectional,best,16.125,1.67143,11250.0
31,T1,hybrid_bidirectional,worst,13.75,1.88571,10560.0
31,T1,hybrid_bidirectional,best,9.6875,1.5,7800.0
31,T2,safe_unidirectional,worst,17.0625,1.62857,11610.0
31,T2,safe_unidirectional,best,13.1875,1.24286,8940.0
31,T2,hybrid_bidirectional,worst,6.875,1.24286,5910.0
31,T2,hybrid_bidirectional,best,4.0625,1.07143,4200.0
31,T3,safe_unidirectional,worst,13.75,1.32857,9390.0
31,T3,safe_unidirectional,best,10.9375,0.985714,7320.0
31,T3,hybrid_bidirectional,worst,5.375,0.942857,4560.0
31,T3,hybrid_bidirectional,best,3.625,0.771429,3360.0
32,T1,safe_unidirectional,worst,22.125,3.9,18810.0
32,T1,safe_unidirectional,best,17.125,2.1,12630.0
32,T1,hybrid_bidirectional,worst,13.4375,1.88571,10410.0
32,T1,hybrid_bidirectional,best,9.8125,1.45714,7770.0
32,T2,safe_unidirectional,worst,18.375,2.01429,13050.0
32,T2,safe_unidirectional,best,14.6875,1.45714,10110.0
32,T2,hybrid_bidirectional,worst,7.0625,1.32857,6180.0
32,T2,hybrid_bidirectional,best,4.25,1.2,4560.0
32,T3,safe_unidirectional,worst,16.0625,1.67143,11220.0
32,T3,safe_unidirectional,best,11.875,1.32857,8490.0
32,T3,hybrid_bidirectional,worst,5.875,1.32857,5610.0
32,T3,hybrid_bidirectional,best,4.25,0.942857,4020.0
33,T1,safe_unidirectional,worst,21.3125,2.22857,14910.0
33,T1,safe_unidirectional,best,15.8125,2.01429,11820.0
33,T1,hybrid_bidirectional,worst,12.375,2.01429,10170.0
33,T1,hybrid_bidirectional,best,9.75,1.45714,7740.0
33,T2,safe_unidirectional,worst,16.6875,1.97143,12150.0
33,T2,safe_unidirectional,best,13.0625,1.5,9420.0
33,T2,hybrid_bidirectional,worst,6.375,1.45714,6120.0
33,T2,hybrid_bidirectional,best,4.5625,1.07143,4440.0
33,T3,safe_unidirectional,worst,14.8125,1.32857,9900.0
33,T3,safe_unidirectional,best,11.1875,1.07143,7620.0
33,T3,hybrid_bidirectional,worst,5.6875,1.07143,4980.0
33,T3,hybrid_bidirectional,best,3.3125,0.942857,3570.0
34,T1,safe_unidirectional,worst,22.125,2.44286,15750.0
34,T1,safe_unidirectional,best,15.9375,1.75714,11340.0
34,T1,hybrid_bidirectional,worst,11.25,1.88571,9360.0
34,T1,hybrid_bidirectional,best,8.0625,1.37143,6750.0
34,T2,safe_unidirectional,worst,16.6875,1.75714,11700.0
34,T2,safe_unidirectional,best,12.375,1.45714,9000.0
34,T2,hybrid_bidirectional,worst,5.4375,1.28571,5310.0
34,T2,hybrid_bidirectional,best,3.4375,1.07143,3900.0
34,T3,safe_unidirectional,worst,13.75,1.45714,9660.0
34,T3,safe_unidirectional,best,10.5,1.07143,7290.0
34,T3,hybrid_bidirectional,worst,5.625,1.07143,4950.0
34,T3,hybrid_bidirectional,best,3.5625,0.814286,3420.0
35,T1,safe_unidirectional,worst,24.5625,2.44286,16920.0
35,T1,safe_unidirectional,best,18.125,1.84286,12570.0
35,T1,hybrid_bidirectional,worst,12.125,1.75714,9510.0
35,T1,hybrid_bidirectional,best,8.5625,1.45714,7170.0
35,T2,safe_unidirectional,worst,18.5625,1.75714,12600.0
35,T2,safe_unidirectional,best,14.8125,1.41429,10080.0
35,T2,hybrid_bidirectional,worst,6.375,1.41429,6030.0
35,T2,hybrid_bidirectional,best,4.375,1.07143,4350.0
35,T3,safe_unidirectional,worst,16.0625,1.45714,10770.0
35,T3,safe_unidirectional,best,12.1875,1.2,8370.0
35,T3,hybrid_bidirectional,worst,6.1875,1.07143,5220.0
35,T3,hybrid_bidirectional,best,3.8125,0.942857,3810.0
36,T1,safe_unidirectional,worst,23.1875,2.31429,15990.0
36,T1,safe_unidirectional,best,16.9375,1.45714,11190.0
36,T1,hybrid_bidirectional,worst,14.0625,1.75714,10440.0
36,T1,hybrid_bidirectional,best,9.9375,1.37143,7650.0
36,T2,safe_unidirectional,worst,17.3125,1.62857,11730.0
36,T2,safe_unidirectional,best,13.125,1.2,8820.0
36,T2,hybrid_bidirectional,worst,6.5625,1.2,5670.0
36,T2,hybrid_bidirectional,best,4.375,0.942857,4080.0
36,T3,safe_unidirectional,worst,14.3125,1.2,9390.0
36,T3,safe_unidirectional,best,11.1875,0.942857,7350.0
36,T3,hybrid_bidirectional,worst,5.5,0.942857,4620.0
36,T3,hybrid_bidirectional,best,3.4375,0.771429,3270.0
37,T1,safe_unidirectional,worst,23.1875,2.27143,15900.0
37,T1,safe_unidirectional,best,17.8125,1.75714,12240.0
37,T1,hybrid_bidirectional,worst,13.5625,1.88571,10470.0
37,T1,hybrid_bidirectional,best,8.875,1.45714,7320.0
37,T2,safe_unidirectional,worst,18.8125,1.75714,12720.0
37,T2,safe_unidirectional,best,14.1875,1.37143,9690.0
37,T2,hybrid_bidirectional,worst,6.125,1.32857,5730.0
37,T2,hybrid_bidirectional,best,3.9375,1.07143,4140.0
37,T3,safe_unidirectional,worst,15.4375,1.45714,10470.0
37,T3,hybrid_bidirectional,worst,5.4375,1.28571,5310.0
37,T3,hybrid_bidirectional,best,3.8125,0.942857,3810.0
38,T1,safe_unidirectional,worst,23.5,2.31429,16140.0
38,T1,safe_unidirectional,best,16.125,1.97143,11880.0
38,T1,hybrid_bidirectional,worst,12.8125,2.01429,10380.0
38,T1,hybrid_bidirectional,best,9.3125,1.62857,7890.0
38,T2,safe_unidirectional,worst,17.625,1.8,12240.0
38,T2,safe_unidirectional,best,13.75,1.41429,9570.0
38,T2,hybrid_bidirectional,worst,6.25,1.32857,5790.0
38,T2,hybrid_bidirectional,best,3.75,1.2,4320.0
38,T3,safe_unidirectional,worst,15.0625,1.45714,10290.0
38,T3,safe_unidirectional,best,11.375,1.2,7980.0
38,T3,hybrid_bidirectional,worst,4.875,1.41429,5310.0
38,T3,hybrid_bidirectional,best,3.0625,1.07143,3720.0
39,T1,safe_unidirectional,worst,17.8125,2.44286,13680.0
39,T1,safe_unidirectional,best,14.75,1.75714,10770.0
39,T1,hybrid_bidirectional,worst,11.875,2.1,10110.0
39,T1,hybrid_bidirectional,best,8.5625,1.62857,7530.0
39,T2,safe_unidirectional,worst,13.75,2.01429,10830.0
39,T2,hybrid_bidirectional,best,3.4375,1.11429,3990.0
39,T3,hybrid_bidirectional,worst,3.8125,1.2,4350.0
39,T3,hybrid_bidirectional,best,2.4375,0.942857,3150.0
40,T1,safe_unidirectional,worst,22.375,3.42857,17940.0
40,T1,safe_unidirectional,best,18.125,1.58571,12030.0
40,T1,hybrid_bidirectional,worst,13.3125,1.75714,10080.0
40,T1,hybrid_bidirectional,best,10.25,1.41429,7890.0
40,T2,safe_unidirectional,best,15.1875,1.11429,9630.0
40,T2,hybrid_bidirectional,worst,7.8125,1.2,6270.0
40,T2,hybrid_bidirectional,best,5.25,0.942857,4500.0
40,T3,safe_unidirectional,worst,17.3125,0.985714,10380.0
40,T3,safe_unidirectional,best,12.4375,0.942857,7950.0
40,T3,hybrid_bidirectional,worst,7.125,0.771429,5040.0
40,T3,hybrid_bidirectional,best,4.625,0.642857,3570.0
41,T1,safe_unidirectional,worst,20.875,2.82857,15960.0
41,T1,safe_unidirectional,best,14.8125,2.14286,11610.0
41,T1,hybrid_bidirectional,worst,9.9375,2.1,9180.0
41,T1,hybrid_bidirectional,best,6.5625,1.84286,7020.0
41,T2,safe_unidirectional,worst,15.0625,2.27143,12000.0
41,T2,safe_unidirectional,best,11.3125,1.75714,9120.0
41,T2,hybrid_bidirectional,worst,4.625,1.62857,5640.0
41,T2,hybrid_bidirectional,best,2.8125,1.32857,4140.0
41,T3,safe_unidirectional,worst,12.0625,1.97143,9930.0
41,T3,safe_unidirectional,best,9.25,1.5,7590.0
41,T3,hybrid_bidirectional,worst,4.375,1.5,5250.0
41,T3,hybrid_bidirectional,best,2.25,1.24286,3690.0
