House number,WFH Type,Operation,Solar,Battery,PV,Cost
19,T3,safe_unidirectional,worst,13.875,1.62857,10080.0
19,T3,safe_unidirectional,best,10.1875,1.37143,7770.0
19,T3,hybrid_bidirectional,worst,4.5,1.41429,5130.0
19,T3,hybrid_bidirectional,best,2.9375,1.07143,3660.0
20,T1,safe_unidirectional,worst,23.4375,2.27143,16020.0
20,T1,safe_unidirectional,best,16.125,1.8,11520.0
20,T1,hybrid_bidirectional,worst,12.1875,2.01429,10080.0
20,T1,hybrid_bidirectional,best,9.5625,1.45714,7650.0
20,T2,safe_unidirectional,worst,16.3125,1.88571,11790.0
20,T2,safe_unidirectional,best,13.375,1.41429,9390.0
20,T2,hybrid_bidirectional,worst,6.25,1.32857,5790.0
20,T2,hybrid_bidirectional,best,3.8125,1.15714,4260.0
20,T3,safe_unidirectional,worst,14.5,1.45714,10020.0
20,T3,safe_unidirectional,best,10.4375,1.28571,7710.0
20,T3,hybrid_bidirectional,worst,4.875,1.32857,5130.0
20,T3,hybrid_bidirectional,best,3.6875,0.942857,3750.0
21,T1,safe_unidirectional,worst,23.5625,2.27143,16080.0
21,T1,safe_unidirectional,best,16.9375,1.75714,11820.0
21,T1,hybrid_bidirectional,worst,12.25,1.88571,9840.0
21,T1,hybrid_bidirectional,best,8.8125,1.45714,7290.0
21,T2,safe_unidirectional,worst,17.5625,1.71429,12030.0
21,T2,safe_unidirectional,best,13.3125,1.41429,9360.0
21,T2,hybrid_bidirectional,worst,6.3125,1.37143,5910.0
21,T2,hybrid_bidirectional,best,4.625,0.985714,4290.0
21,T3,safe_unidirectional,worst,14.625,1.37143,9900.0
21,T3,safe_unidirectional,best,11.3125,1.07143,7680.0
21,T3,hybrid_bidirectional,worst,5.875,0.985714,4890.0
21,T3,hybrid_bidirectional,best,4.25,0.728571,3570.0
22,T1,safe_unidirectional,worst,19.875,2.22857,14220.0
22,T1,safe_unidirectional,best,14.25,1.84286,10710.0
22,T1,hybrid_bidirectional,worst,12.6875,1.88571,10050.0
22,T1,hybrid_bidirectional,best,9.375,1.37143,7380.0
22,T2,safe_unidirectional,worst,15.0625,1.75714,10920.0
22,T2,safe_unidirectional,best,11.125,1.41429,8310.0
22,T2,hybrid_bidirectional,worst,5.5,1.41429,5610.0
22,T2,hybrid_bidirectional,best,3.375,1.11429,3960.0
22,T3,safe_unidirectional,best,9.0625,1.11429,6690.0
22,T3,hybrid_bidirectional,worst,4.4375,1.07143,4380.0
22,T3,hybrid_bidirectional,best,2.6875,0.857143,3090.0
23,T1,safe_unidirectional,best,16.8125,2.01429,12300.0
23,T1,hybrid_bidirectional,worst,12.5,2.1,10410.0
23,T2,safe_unidirectional,worst,18.625,2.01429,13170.0
23,T2,safe_unidirectional,best,13.5625,1.62857,9930.0
23,T2,hybrid_bidirectional,worst,6.75,1.45714,6300.0
23,T2,hybrid_bidirectional,best,4.4375,1.2,4650.0
23,T3,safe_unidirectional,worst,15.3125,1.62857,10770.0
23,T3,safe_unidirectional,best,12.25,1.2,8400.0
23,T3,hybrid_bidirectional,worst,5.5,1.32857,5430.0
23,T3,hybrid_bidirectional,best,3.625,1.07143,3990.0
24,T1,safe_unidirectional,worst,24.8125,2.44286,17040.0
24,T1,safe_unidirectional,best,17.5625,1.84286,12300.0
24,T1,hybrid_bidirectional,worst,12.8125,1.88571,10110.0
24,T1,hybrid_bidirectional,best,9.3125,1.45714,7530.0
24,T2,safe_unidirectional,worst,18.9375,1.88571,13050.0
24,T2,safe_unidirectional,best,14.4375,1.45714,9990.0
24,T2,hybrid_bidirectional,worst,7.4375,1.2,6090.0
24,T2,hybrid_bidirectional,best,4.6875,1.11429,4590.0
24,T3,safe_unidirectional,worst,16.4375,1.5,11040.0
24,T3,safe_unidirectional,best,12.0625,1.2,8310.0
24,T3,hybrid_bidirectional,worst,5.5625,1.32857,5460.0
24,T3,hybrid_bidirectional,best,4.625,0.771429,3840.0
25,T1,safe_unidirectional,worst,22.1875,4.58571,20280.0
25,T1,hybrid_bidirectional,worst,13.875,1.97143,10800.0
25,T1,hybrid_bidirectional,best,9.9375,1.5,7920.0
25,T2,safe_unidirectional,worst,19.1875,1.62857,12630.0
25,T2,safe_unidirectional,best,14.8125,1.41429,10080.0
25,T2,hybrid_bidirectional,worst,6.875,1.41429,6270.0
25,T2,hybrid_bidirectional,best,5.0625,1.07143,4680.0
25,T3,safe_unidirectional,worst,17.25,1.28571,10980.0
25,T3,safe_unidirectional,best,12.6875,1.07143,8340.0
25,T3,hybrid_bidirectional,worst,6.25,1.11429,5340.0
25,T3,hybrid_bidirectional,best,4.5625,0.814286,3900.0
26,T1,safe_unidirectional,worst,23.6875,2.22857,16050.0
26,T1,safe_unidirectional,best,16.3125,1.8,11610.0
26,T1,hybrid_bidirectional,best,9.875,1.32857,7530.0
26,T2,safe_unidirectional,worst,17.3125,1.75714,12000.0
26,T2,safe_unidirectional,best,13.75,1.32857,9390.0
26,T2,hybrid_bidirectional,worst,6.875,1.28571,6000.0
26,T2,hybrid_bidirectional,best,4.375,1.07143,4350.0
26,T3,safe_unidirectional,worst,14.8125,1.45714,10170.0
26,T3,safe_unidirectional,best,11.125,1.15714,7770.0
26,T3,hybrid_bidirectional,worst,5.1875,1.07143,4740.0
26,T3,hybrid_bidirectional,best,3.5,0.814286,3390.0
27,T1,safe_unidirectional,worst,22.25,4.24286,19590.0
27,T1,safe_unidirectional,best,17.9375,1.75714,12300.0
27,T1,hybrid_bidirectional,worst,14.125,1.88571,10740.0
27,T1,hybrid_bidirectional,best,10.5,1.41429,8010.0
27,T2,safe_unidirectional,worst,18.625,1.75714,12630.0
27,T2,safe_unidirectional,best,15.0625,1.32857,10020.0
27,T2,hybrid_bidirectional,worst,7.1875,1.32857,6240.0
27,T2,hybrid_bidirectional,best,4.75,1.07143,4530.0
27,T3,safe_unidirectional,worst,16.4375,1.32857,10680.0
27,T3,safe_unidirectional,best,12.8125,1.07143,8400.0
27,T3,hybrid_bidirectional,worst,6.9375,0.942857,5310.0
27,T3,hybrid_bidirectional,best,4.5625,0.771429,3810.0
28,T1,safe_unidirectional,worst,23.1875,4.84286,21300.0
28,T1,safe_unidirectional,best,18.125,1.88571,12660.0
28,T1,hybrid_bidirectional,worst,12.75,1.88571,10080.0
28,T1,hybrid_bidirectional,best,9.5,1.45714,7620.0
28,T2,safe_unidirectional,worst,19.9375,1.88571,13530.0
28,T2,safe_unidirectional,best,15.125,1.45714,10320.0
28,T2,hybrid_bidirectional,worst,7.5625,1.32857,6420.0
28,T2,hybrid_bidirectional,best,4.6875,1.07143,4500.0
28,T3,safe_unidirectional,worst,17.4375,1.41429,11340.0
28,T3,safe_unidirectional,best,12.9375,1.2,8730.0
28,T3,hybrid_bidirectional,worst,6.6875,1.2,5730.0
28,T3,hybrid_bidirectional,best,4.25,0.942857,4020.0
29,T1,safe_unidirectional,worst,23.5,5.05714,21900.0
29,T1,safe_unidirectional,best,19.3125,1.75714,12960.0
29,T1,hybrid_bidirectional,worst,13.0625,1.88571,10230.0
29,T1,hybrid_bidirectional,best,8.9375,1.45714,7350.0
29,T2,safe_unidirectional,worst,23.1875,1.75714,14820.0
29,T2,safe_unidirectional,best,15.625,1.45714,10560.0
29,T2,hybrid_bidirectional,worst,7.625,1.32857,6450.0
29,T3,safe_unidirectional,worst,17.875,1.5,11730.0
29,T3,safe_unidirectional,best,13.25,1.24286,8970.0
29,T3,hybrid_bidirectional,worst,7.1875,1.2,5970.0
29,T3,hybrid_bidirectional,best,4.5,0.985714,4230.0
30,T1,safe_unidirectional,worst,21.375,2.44286,15390.0
30,T1,safe_unidirectional,best,15.25,2.01429,11550.0
30,T1,hybrid_bidirectional,worst,13.75,2.01429,10830.0
30,T1,hybrid_bidirectional,best,10.8125,1.45714,8250.0
30,T2,safe_unidirectional,worst,16.875,1.8,11880.0
30,T2,safe_unidirectional,best,12.6875,1.45714,9150.0
30,T2,hybrid_bidirectional,worst,6.875,1.37143,6180.0
30,T2,hybrid_bidirectional,best,4.0625,1.2,4470.0
30,T3,safe_unidirectional,worst,13.9375,1.45714,9750.0
30,T3,safe_unidirectional,best,10.9375,1.07143,7500.0
30,T3,hybrid_bidirectional,worst,5.0625,1.2,4950.0
30,T3,hybrid_bidirectional,best,3.125,0.942857,3480.0
31,T1,safe_unidirectional,worst,23.0625,2.91429,17190.0
31,T1,safe_unidirectional,best,17.3125,1.88571,12270.0
31,T1,hybrid_bidirectional,worst,12.6875,1.88571,10050.0
31,T1,hybrid_bidirectional,best,9.5625,1.5,7740.0
31,T2,safe_unidirectional,worst,18.375,1.8,12600.0
31,T2,safe_unidirectional,best,13.875,1.62857,10080.0
31,T2,hybrid_bidirectional,worst,7.0625,1.32857,6180.0
31,T2,hybrid_bidirectional,best,4.75,1.07143,4530.0
31,T3,safe_unidirectional,worst,15.75,1.45714,10620.0
31,T3,safe_unidirectional,best,11.8125,1.24286,8280.0
32,T1,safe_unidirectional,worst,24.25,2.27143,16410.0
32,T1,safe_unidirectional,best,16.875,1.62857,11520.0
32,T1,hybrid_bidirectional,worst,11.875,2.05714,10020.0
32,T1,hybrid_bidirectional,best,8.625,1.54286,7380.0
32,T2,safe_unidirectional,worst,16.9375,1.75714,11820.0
32,T2,hybrid_bidirectional,worst,5.5,1.45714,5700.0
32,T2,hybrid_bidirectional,best,3.4375,1.2,4170.0
32,T3,safe_unidirectional,worst,14.0625,1.45714,9810.0
32,T3,safe_unidirectional,best,11.1875,1.07143,7620.0
32,T3,hybrid_bidirectional,worst,5.0625,1.2,4950.0
32,T3,hybrid_bidirectional,best,3.125,0.942857,3480.0
33,T1,safe_unidirectional,worst,22.1875,4.54286,20190.0
33,T1,safe_unidirectional,best,18.0625,1.75714,12360.0
33,T1,hybrid_bidirectional,worst,12.75,1.88571,10080.0
33,T1,hybrid_bidirectional,best,9.4375,1.45714,7590.0
33,T2,safe_unidirectional,worst,18.5625,1.84286,12780.0
33,T2,safe_unidirectional,best,14.375,1.45714,9960.0
33,T2,hybrid_bidirectional,best,3.9375,1.2,4410.0
33,T3,safe_unidirectional,worst,16.25,1.45714,10860.0
33,T3,safe_unidirectional,best,12.25,1.2,8400.0
33,T3,hybrid_bidirectional,worst,6.1875,1.2,5490.0
33,T3,hybrid_bidirectional,best,4.5,0.814286,3870.0
34,T1,safe_unidirectional,worst,23.8125,2.65714,17010.0
34,T1,safe_unidirectional,best,15.6875,1.97143,11670.0
34,T1,hybrid_bidirectional,worst,11.4375,2.01429,9720.0
34,T1,hybrid_bidirectional,best,8.125,1.62857,7320.0
34,T2,safe_unidirectional,worst,16.375,2.1,12270.0
34,T2,safe_unidirectional,best,12.3125,1.62857,9330.0
34,T2,hybrid_bidirectional,worst,5.8125,1.45714,5850.0
34,T2,hybrid_bidirectional,best,3.5,1.15714,4110.0
34,T3,safe_unidirectional,worst,14.75,1.75714,10770.0
34,T3,safe_unidirectional,best,10.3125,1.32857,7740.0
34,T3,hybrid_bidirectional,worst,5.125,1.32857,5250.0
34,T3,hybrid_bidirectional,best,3.3125,1.07143,3840.0
35,T1,safe_unidirectional,worst,22.875,2.22857,15660.0
35,T1,safe_unidirectional,best,15.25,1.84286,11190.0
35,T1,hybrid_bidirectional,worst,12.5,1.88571,9960.0
35,T1,hybrid_bidirectional,best,9.4375,1.5,7680.0
35,T2,safe_unidirectional,worst,15.9375,1.75714,11340.0
35,T2,safe_unidirectional,best,12.625,1.32857,8850.0
35,T2,hybrid_bidirectional,worst,6.3125,1.28571,5730.0
35,T2,hybrid_bidirectional,best,4.4375,0.942857,4110.0
35,T3,safe_unidirectional,worst,13.0625,1.45714,9330.0
35,T3,safe_unidirectional,best,9.9375,1.15714,7200.0
35,T3,hybrid_bidirectional,worst,4.4375,1.15714,4560.0
35,T3,hybrid_bidirectional,best,2.8125,0.857143,3150.0
36,T1,safe_unidirectional,worst,22.125,3.55714,18090.0
36,T1,safe_unidirectional,best,17.75,1.75714,12210.0
36,T1,hybrid_bidirectional,worst,15.375,1.97143,11520.0
36,T1,hybrid_bidirectional,best,9.875,1.32857,7530.0
36,T2,safe_unidirectional,worst,19.25,1.5,12390.0
36,T2,safe_unidirectional,best,14.8125,1.24286,9720.0
36,T2,hybrid_bidirectional,worst,7.8125,1.07143,6000.0
36,T2,hybrid_bidirectional,best,5.125,0.942857,4440.0
36,T3,safe_unidirectional,worst,16.625,1.2,10500.0
36,T3,safe_unidirectional,best,13.125,0.942857,8280.0
36,T3,hybrid_bidirectional,worst,6.375,0.985714,5130.0
36,T3,hybrid_bidirectional,best,4.5625,0.685714,3630.0
37,T1,safe_unidirectional,worst,23.875,2.95714,17670.0
37,T1,safe_unidirectional,best,16.4375,2.27143,12660.0
37,T1,hybrid_bidirectional,worst,14.8125,2.1,11520.0
37,T1,hybrid_bidirectional,best,9.75,1.75714,8370.0
37,T2,safe_unidirectional,worst,17.3125,2.27143,13080.0
37,T2,safe_unidirectional,best,13.75,1.75714,10290.0
37,T2,hybrid_bidirectional,worst,7.0625,1.62857,6810.0
37,T2,hybrid_bidirectional,best,5.0625,1.2,4950.0
37,T3,safe_unidirectional,worst,15.375,1.88571,11340.0
37,T3,safe_unidirectional,best,11.5625,1.45714,8610.0
37,T3,hybrid_bidirectional,worst,6.375,1.37143,5940.0
37,T3,hybrid_bidirectional,best,3.625,1.2,4260.0
38,T1,safe_unidirectional,worst,22.9375,2.91429,17130.0
38,T1,safe_unidirectional,best,16.125,1.88571,11700.0
38,T1,hybrid_bidirectional,worst,11.3125,1.88571,9390.0
38,T1,hybrid_bidirectional,best,8.1875,1.41429,6900.0
38,T2,safe_unidirectional,worst,17.125,1.97143,12360.0
38,T2,safe_unidirectional,best,13.1875,1.45714,9390.0
38,T2,hybrid_bidirectional,worst,5.625,1.41429,5670.0
38,T2,hybrid_bidirectional,best,3.9375,1.07143,4140.0
38,T3,safe_unidirectional,worst,14.4375,1.45714,9990.0
38,T3,safe_unidirectional,best,10.9375,1.15714,7680.0
38,T3,hybrid_bidirectional,worst,4.875,1.2,4860.0
38,T3,hybrid_bidirectional,best,3.1875,0.942857,3510.0
39,T1,safe_unidirectional,worst,22.25,2.22857,15360.0
39,T1,hybrid_bidirectional,worst,10.25,2.1,9330.0
39,T1,hybrid_bidirectional,best,8.4375,1.5,7200.0
39,T2,safe_unidirectional,worst,16.1875,1.88571,11730.0
39,T2,safe_unidirectional,best,12.625,1.5,9210.0
39,T2,hybrid_bidirectional,worst,5.875,1.32857,5610.0
39,T2,hybrid_bidirectional,best,3.75,1.07143,4050.0
39,T3,safe_unidirectional,worst,13.6875,1.45714,9630.0
39,T3,safe_unidirectional,best,10.375,1.2,7500.0
39,T3,hybrid_bidirectional,worst,4.6875,1.24286,4860.0
39,T3,hybrid_bidirectional,best,3.3125,0.942857,3570.0
40,T1,safe_unidirectional,worst,20.1875,2.31429,14550.0
40,T1,safe_unidirectional,best,15.8125,1.75714,11280.0
40,T1,hybrid_bidirectional,worst,12.625,1.88571,10020.0
40,T1,hybrid_bidirectional,best,9.3125,1.45714,7530.0
40,T2,safe_unidirectional,worst,16.5625,1.75714,11640.0
40,T2,safe_unidirectional,best,12.625,1.32857,8850.0
40,T2,hybrid_bidirectional,worst,5.0625,1.45714,5490.0
40,T2,hybrid_bidirectional,best,3.4375,1.07143,3900.0
40,T3,safe_unidirectional,worst,13.375,1.32857,9210.0
40,T3,safe_unidirectional,best,9.875,1.15714,7170.0
40,T3,hybrid_bidirectional,worst,4.4375,1.15714,4560.0
40,T3,hybrid_bidirectional,best,2.8125,0.942857,3330.0
41,T1,safe_unidirectional,worst,21.8125,2.44286,15600.0
41,T1,safe_unidirectional,best,16.5,1.75714,11610.0
41,T1,hybrid_bidirectional,worst,12.3125,1.92857,9960.0
41,T2,safe_unidirectional,worst,16.8125,1.88571,12030.0
41,T2,safe_unidirectional,best,13.1875,1.45714,9390.0
41,T2,hybrid_bidirectional,worst,6.4375,1.32857,5880.0
41,T2,hybrid_bidirectional,best,4.4375,1.07143,4380.0
41,T3,safe_unidirectional,worst,14.5625,1.45714,10050.0
41,T3,safe_unidirectional,best,10.625,1.2,7620.0
41,T3,hybrid_bidirectional,worst,4.875,1.2,4860.0
41,T3,hybrid_bidirectional,best,3.4375,0.942857,3630.0
