Day,Day Name,Hour,Status,Next Departure Time,Current SOC
166,Friday,20,At Home,No trips,30.00
166,Friday,21,At Home,No trips,30.00
166,Friday,22,At Home,No trips,30.00
166,Friday,23,At Home,No trips,30.00
167,Saturday, 0,At Home,No trips,30.00
167,Saturday, 1,At Home,No trips,30.00
167,Saturday, 2,At Home,No trips,30.00
167,Saturday, 3,At Home,No trips,30.00
167,Saturday, 4,At Home,No trips,30.00
167,Saturday, 5,At Home,No trips,30.00
167,Saturday, 6,At Home,No trips,30.00
167,Saturday, 7,At Home,No trips,30.00
167,Saturday, 8,At Home,No trips,30.00
167,Saturday, 9,At Home,No trips,30.00
167,Saturday,10,At Home,No trips,30.00
167,Saturday,11,At Home,No trips,30.00
167,Saturday,12,At Home,No trips,30.00
167,Saturday,13,At Home,No trips,30.00
167,Saturday,14,At Home,No trips,30.00
167,Saturday,15,At Home,No trips,30.00
167,Saturday,16,At Home,No trips,30.00
167,Saturday,17,At Home,No trips,30.00
167,Saturday,18,At Home,No trips,30.00
167,Saturday,19,At Home,18:42,30.00
167,Saturday,20,At Home,18:42,30.00
167,Saturday,21,At Home,18:42,30.00
167,Saturday,22,At Home,18:42,30.00
167,Saturday,23,At Home,18:42,30.00
168,Sunday, 0,At Home,18:42,30.00
168,Sunday, 1,At Home,18:42,30.00
168,Sunday, 2,At Home,18:42,30.00
168,Sunday, 3,At Home,18:42,30.00
168,Sunday, 4,At Home,18:42,30.00
168,Sunday, 5,At Home,18:42,30.00
168,Sunday, 6,At Home,18:42,30.00
168,Sunday, 7,At Home,18:42,30.00
168,Sunday, 8,At Home,18:42,30.00
168,Sunday, 9,At Home,18:42,30.00
168,Sunday,10,At Home,18:42,30.00
168,Sunday,11,At Home,18:42,30.00
168,Sunday,12,At Home,18:42,30.00
168,Sunday,13,At Home,18:42,30.00
168,Sunday,14,At Home,18:42,30.00
168,Sunday,15,At Home,18:42,30.00
168,Sunday,16,At Home,18:42,30.00
168,Sunday,17,At Home,18:42,30.00
168,Sunday,18,Away,07:52,32.00
168,Sunday,19,At Home,07:52,31.37
168,Sunday,20,At Home,07:52,31.37
168,Sunday,21,At Home,07:52,31.37
168,Sunday,22,At Home,07:52,31.37
168,Sunday,23,At Home,07:52,31.37
169,Monday, 0,At Home,07:52,31.37
169,Monday, 1,At Home,07:52,31.37
169,Monday, 2,At Home,07:52,31.37
169,Monday, 3,At Home,07:52,31.37
169,Monday, 4,At Home,07:52,31.37
169,Monday, 5,At Home,07:52,31.37
169,Monday, 6,At Home,07:52,31.37
169,Monday, 7,Away,18:54,32.00
169,Monday, 8,Away,18:54,32.00
169,Monday, 9,Away,18:54,32.00
169,Monday,10,Away,18:54,32.00
169,Monday,11,Away,18:54,32.00
169,Monday,12,Away,18:54,32.00
169,Monday,13,Away,18:54,32.00
169,Monday,14,Away,18:54,32.00
169,Monday,15,Away,18:54,32.00
169,Monday,16,Away,18:54,32.00
169,Monday,17,At Home,18:54,29.76
169,Monday,18,Away,08:01,29.76
169,Monday,19,Away,08:01,29.76
169,Monday,20,At Home,08:01,28.82
169,Monday,21,At Home,08:01,28.82
169,Monday,22,At Home,08:01,28.82
169,Monday,23,At Home,08:01,28.82
170,Tuesday, 0,At Home,08:01,28.82
170,Tuesday, 1,At Home,08:01,28.82
170,Tuesday, 2,At Home,08:01,28.82
170,Tuesday, 3,At Home,08:01,28.82
170,Tuesday, 4,At Home,08:01,28.82
170,Tuesday, 5,At Home,08:01,28.82
170,Tuesday, 6,At Home,08:01,28.82
170,Tuesday, 7,At Home,08:01,28.82
170,Tuesday, 8,Away,08:09,32.00
170,Tuesday, 9,Away,08:09,32.00
170,Tuesday,10,Away,08:09,32.00
170,Tuesday,11,Away,08:09,32.00
170,Tuesday,12,Away,08:09,32.00
170,Tuesday,13,Away,08:09,32.00
170,Tuesday,14,Away,08:09,32.00
170,Tuesday,15,Away,08:09,32.00
170,Tuesday,16,Away,08:09,32.00
170,Tuesday,17,At Home,08:09,29.71
170,Tuesday,18,At Home,08:09,29.71
170,Tuesday,19,At Home,08:09,29.71
170,Tuesday,20,At Home,08:09,29.71
170,Tuesday,21,At Home,08:09,29.71
170,Tuesday,22,At Home,08:09,29.71
170,Tuesday,23,At Home,08:09,29.71
171,Wednesday, 0,At Home,08:09,29.71
171,Wednesday, 1,At Home,08:09,29.71
171,Wednesday, 2,At Home,08:09,29.71
171,Wednesday, 3,At Home,08:09,29.71
171,Wednesday, 4,At Home,08:09,29.71
171,Wednesday, 5,At Home,08:09,29.71
171,Wednesday, 6,At Home,08:09,29.71
171,Wednesday, 7,At Home,08:09,29.71
171,Wednesday, 8,Away,07:46,32.00
171,Wednesday, 9,Away,07:46,32.00
171,Wednesday,10,Away,07:46,32.00
171,Wednesday,11,Away,07:46,32.00
171,Wednesday,12,Away,07:46,32.00
171,Wednesday,13,Away,07:46,32.00
171,Wednesday,14,Away,07:46,32.00
171,Wednesday,15,Away,07:46,32.00
171,Wednesday,16,Away,07:46,32.00
171,Wednesday,17,At Home,07:46,29.77
171,Wednesday,18,At Home,07:46,29.77
171,Wednesday,19,At Home,07:46,29.77
171,Wednesday,20,At Home,07:46,29.77
171,Wednesday,21,At Home,07:46,29.77
171,Wednesday,22,At Home,07:46,29.77
171,Wednesday,23,At Home,07:46,29.77
172,Thursday, 0,At Home,07:46,29.77
172,Thursday, 1,At Home,07:46,29.77
172,Thursday, 2,At Home,07:46,29.77
172,Thursday, 3,At Home,07:46,29.77
172,Thursday, 4,At Home,07:46,29.77
172,Thursday, 5,At Home,07:46,29.77
172,Thursday, 6,At Home,07:46,29.77
172,Thursday, 7,Away,08:00,32.00
172,Thursday, 8,Away,08:00,32.00
172,Thursday, 9,Away,08:00,32.00
172,Thursday,10,Away,08:00,32.00
172,Thursday,11,Away,08:00,32.00
172,Thursday,12,Away,08:00,32.00
172,Thursday,13,Away,08:00,32.00
172,Thursday,14,Away,08:00,32.00
172,Thursday,15,Away,08:00,32.00
172,Thursday,16,Away,08:00,32.00
172,Thursday,17,At Home,08:00,29.58
172,Thursday,18,At Home,08:00,29.58
172,Thursday,19,At Home,08:00,29.58
172,Thursday,20,At Home,08:00,29.58
172,Thursday,21,At Home,08:00,29.58
172,Thursday,22,At Home,08:00,29.58
172,Thursday,23,At Home,08:00,29.58
173,Friday, 0,At Home,08:00,29.58
173,Friday, 1,At Home,08:00,29.58
173,Friday, 2,At Home,08:00,29.58
173,Friday, 3,At Home,08:00,29.58
173,Friday, 4,At Home,08:00,29.58
173,Friday, 5,At Home,08:00,29.58
173,Friday, 6,At Home,08:00,29.58
173,Friday, 7,At Home,08:00,29.58
173,Friday, 8,Away,No trips,32.00
173,Friday, 9,Away,No trips,32.00
173,Friday,10,Away,No trips,32.00
173,Friday,11,Away,No trips,32.00
173,Friday,12,Away,No trips,32.00
173,Friday,13,Away,No trips,32.00
173,Friday,14,Away,No trips,32.00
173,Friday,15,Away,No trips,32.00
173,Friday,16,Away,No trips,32.00
173,Friday,17,At Home,No trips,28.70
173,Friday,18,At Home,No trips,28.70
173,Friday,19,At Home,No trips,28.70
173,Friday,20,At Home,No trips,28.70
173,Friday,21,At Home,No trips,28.70
173,Friday,22,At Home,No trips,28.70
173,Friday,23,At Home,No trips,28.70
174,Saturday, 0,At Home,No trips,28.70
174,Saturday, 1,At Home,No trips,28.70
174,Saturday, 2,At Home,No trips,28.70
174,Saturday, 3,At Home,No trips,28.70
174,Saturday, 4,At Home,No trips,28.70
174,Saturday, 5,At Home,No trips,28.70
174,Saturday, 6,At Home,No trips,28.70
174,Saturday, 7,At Home,No trips,28.70
174,Saturday, 8,At Home,No trips,28.70
174,Saturday, 9,At Home,No trips,28.70
174,Saturday,10,At Home,No trips,28.70
174,Saturday,11,At Home,No trips,28.70
174,Saturday,12,At Home,No trips,28.70
174,Saturday,13,At Home,No trips,28.70
174,Saturday,14,At Home,No trips,28.70
174,Saturday,15,At Home,No trips,28.70
174,Saturday,16,At Home,No trips,28.70
174,Saturday,17,At Home,No trips,28.70
174,Saturday,18,At Home,No trips,28.70
174,Saturday,19,At Home,No trips,28.70
174,Saturday,20,At Home,No trips,28.70
174,Saturday,21,At Home,No trips,28.70
174,Saturday,22,At Home,No trips,28.70
174,Saturday,23,At Home,No trips,28.70
175,Sunday, 0,At Home,No trips,28.70
175,Sunday, 1,At Home,No trips,28.70
175,Sunday, 2,At Home,No trips,28.70
175,Sunday, 3,At Home,No trips,28.70
175,Sunday, 4,At Home,No trips,28.70
175,Sunday, 5,At Home,No trips,28.70
175,Sunday, 6,At Home,No trips,28.70
175,Sunday, 7,At Home,No trips,28.70
175,Sunday, 8,At Home,No trips,28.70
175,Sunday, 9,At Home,08:07,28.70
175,Sunday,10,At Home,08:07,28.70
175,Sunday,11,At Home,08:07,28.70
175,Sunday,12,At Home,08:07,28.70
175,Sunday,13,At Home,08:07,28.70
175,Sunday,14,At Home,08:07,28.70
175,Sunday,15,At Home,08:07,28.70
175,Sunday,16,At Home,08:07,28.70
175,Sunday,17,At Home,08:07,28.70
175,Sunday,18,At Home,08:07,28.70
175,Sunday,19,At Home,08:07,28.70
175,Sunday,20,At Home,08:07,28.70
175,Sunday,21,At Home,08:07,28.70
175,Sunday,22,At Home,08:07,28.70
175,Sunday,23,At Home,08:07,28.70
176,Monday, 0,At Home,08:07,28.70
176,Monday, 1,At Home,08:07,28.70
176,Monday, 2,At Home,08:07,28.70
176,Monday, 3,At Home,08:07,28.70
176,Monday, 4,At Home,08:07,28.70
176,Monday, 5,At Home,08:07,28.70
176,Monday, 6,At Home,08:07,28.70
176,Monday, 7,At Home,08:07,28.70
176,Monday, 8,Away,07:57,32.00
176,Monday, 9,Away,07:57,32.00
176,Monday,10,Away,07:57,32.00
176,Monday,11,Away,07:57,32.00
176,Monday,12,Away,07:57,32.00
176,Monday,13,Away,07:57,32.00
176,Monday,14,Away,07:57,32.00
176,Monday,15,Away,07:57,32.00
176,Monday,16,Away,07:57,32.00
176,Monday,17,At Home,07:57,29.82
176,Monday,18,At Home,07:57,29.82
176,Monday,19,At Home,07:57,29.82
176,Monday,20,At Home,07:57,29.82
176,Monday,21,At Home,07:57,29.82
176,Monday,22,At Home,07:57,29.82
176,Monday,23,At Home,07:57,29.82
177,Tuesday, 0,At Home,07:57,29.82
177,Tuesday, 1,At Home,07:57,29.82
177,Tuesday, 2,At Home,07:57,29.82
177,Tuesday, 3,At Home,07:57,29.82
177,Tuesday, 4,At Home,07:57,29.82
177,Tuesday, 5,At Home,07:57,29.82
177,Tuesday, 6,At Home,07:57,29.82
177,Tuesday, 7,Away,07:55,32.00
177,Tuesday, 8,Away,07:55,32.00
177,Tuesday, 9,Away,07:55,32.00
177,Tuesday,10,Away,07:55,32.00
177,Tuesday,11,Away,07:55,32.00
177,Tuesday,12,Away,07:55,32.00
177,Tuesday,13,Away,07:55,32.00
177,Tuesday,14,Away,07:55,32.00
177,Tuesday,15,Away,07:55,32.00
177,Tuesday,16,Away,07:55,32.00
177,Tuesday,17,Away,07:55,32.00
177,Tuesday,18,At Home,07:55,28.40
177,Tuesday,19,At Home,07:55,28.40
177,Tuesday,20,At Home,07:55,28.40
177,Tuesday,21,At Home,07:55,28.40
177,Tuesday,22,At Home,07:55,28.40
177,Tuesday,23,At Home,07:55,28.40
178,Wednesday, 0,At Home,07:55,28.40
178,Wednesday, 1,At Home,07:55,28.40
178,Wednesday, 2,At Home,07:55,28.40
178,Wednesday, 3,At Home,07:55,28.40
178,Wednesday, 4,At Home,07:55,28.40
178,Wednesday, 5,At Home,07:55,28.40
178,Wednesday, 6,At Home,07:55,28.40
178,Wednesday, 7,Away,07:50,32.00
178,Wednesday, 8,Away,07:50,32.00
178,Wednesday, 9,Away,07:50,32.00
178,Wednesday,10,Away,07:50,32.00
178,Wednesday,11,Away,07:50,32.00
178,Wednesday,12,Away,07:50,32.00
178,Wednesday,13,Away,07:50,32.00
178,Wednesday,14,Away,07:50,32.00
178,Wednesday,15,Away,07:50,32.00
178,Wednesday,16,Away,07:50,32.00
178,Wednesday,17,Away,07:50,32.00
178,Wednesday,18,At Home,07:50,29.70
178,Wednesday,19,At Home,07:50,29.70
178,Wednesday,20,At Home,07:50,29.70
178,Wednesday,21,At Home,07:50,29.70
178,Wednesday,22,At Home,07:50,29.70
178,Wednesday,23,At Home,07:50,29.70
179,Thursday, 0,At Home,07:50,29.70
179,Thursday, 1,At Home,07:50,29.70
179,Thursday, 2,At Home,07:50,29.70
179,Thursday, 3,At Home,07:50,29.70
179,Thursday, 4,At Home,07:50,29.70
179,Thursday, 5,At Home,07:50,29.70
179,Thursday, 6,At Home,07:50,29.70
179,Thursday, 7,Away,07:54,32.00
179,Thursday, 8,Away,07:54,32.00
179,Thursday, 9,Away,07:54,32.00
179,Thursday,10,Away,07:54,32.00
179,Thursday,11,Away,07:54,32.00
179,Thursday,12,Away,07:54,32.00
179,Thursday,13,Away,07:54,32.00
179,Thursday,14,Away,07:54,32.00
179,Thursday,15,Away,07:54,32.00
179,Thursday,16,Away,07:54,32.00
179,Thursday,17,Away,07:54,32.00
179,Thursday,18,At Home,07:54,29.90
179,Thursday,19,At Home,07:54,29.90
179,Thursday,20,At Home,07:54,29.90
179,Thursday,21,At Home,07:54,29.90
179,Thursday,22,At Home,07:54,29.90
179,Thursday,23,At Home,07:54,29.90
180,Friday, 0,At Home,07:54,29.90
180,Friday, 1,At Home,07:54,29.90
180,Friday, 2,At Home,07:54,29.90
180,Friday, 3,At Home,07:54,29.90
180,Friday, 4,At Home,07:54,29.90
180,Friday, 5,At Home,07:54,29.90
180,Friday, 6,At Home,07:54,29.90
180,Friday, 7,Away,No trips,32.00
180,Friday, 8,Away,No trips,32.00
180,Friday, 9,Away,No trips,32.00
180,Friday,10,Away,No trips,32.00
180,Friday,11,Away,No trips,32.00
180,Friday,12,Away,No trips,32.00
180,Friday,13,Away,No trips,32.00
180,Friday,14,Away,No trips,32.00
180,Friday,15,Away,No trips,32.00
180,Friday,16,Away,No trips,32.00
180,Friday,17,Away,No trips,32.00
180,Friday,18,At Home,No trips,29.40
180,Friday,19,At Home,No trips,29.40
180,Friday,20,At Home,No trips,29.40
180,Friday,21,At Home,No trips,29.40
180,Friday,22,At Home,No trips,29.40
180,Friday,23,At Home,No trips,29.40
181,Saturday, 0,At Home,No trips,29.40
181,Saturday, 1,At Home,No trips,29.40
181,Saturday, 2,At Home,No trips,29.40
181,Saturday, 3,At Home,No trips,29.40
181,Saturday, 4,At Home,No trips,29.40
181,Saturday, 5,At Home,No trips,29.40
181,Saturday, 6,At Home,No trips,29.40
181,Saturday, 7,At Home,No trips,29.40
181,Saturday, 8,At Home,No trips,29.40
181,Saturday, 9,At Home,No trips,29.40
181,Saturday,10,At Home,No trips,29.40
181,Saturday,11,At Home,No trips,29.40
181,Saturday,12,At Home,No trips,29.40
181,Saturday,13,At Home,No trips,29.40
181,Saturday,14,At Home,No trips,29.40
181,Saturday,15,At Home,No trips,29.40
181,Saturday,16,At Home,No trips,29.40
181,Saturday,17,At Home,No trips,29.40
181,Saturday,18,At Home,No trips,29.40
181,Saturday,19,At Home,No trips,29.40
181,Saturday,20,At Home,No trips,29.40
181,Saturday,21,At Home,No trips,29.40
181,Saturday,22,At Home,No trips,29.40
181,Saturday,23,At Home,No trips,29.40
182,Sunday, 0,At Home,No trips,29.40
182,Sunday, 1,At Home,No trips,29.40
182,Sunday, 2,At Home,No trips,29.40
182,Sunday, 3,At Home,No trips,29.40
182,Sunday, 4,At Home,No trips,29.40
182,Sunday, 5,At Home,No trips,29.40
182,Sunday, 6,At Home,No trips,29.40
182,Sunday, 7,At Home,No trips,29.40
182,Sunday, 8,At Home,07:57,29.40
182,Sunday, 9,At Home,07:57,29.40
182,Sunday,10,At Home,07:57,29.40
182,Sunday,11,At Home,07:57,29.40
182,Sunday,12,At Home,07:57,29.40
182,Sunday,13,At Home,07:57,29.40
182,Sunday,14,At Home,07:57,29.40
182,Sunday,15,At Home,07:57,29.40
182,Sunday,16,At Home,07:57,29.40
182,Sunday,17,At Home,07:57,29.40
182,Sunday,18,At Home,07:57,29.40
182,Sunday,19,At Home,07:57,29.40
182,Sunday,20,At Home,07:57,29.40
182,Sunday,21,At Home,07:57,29.40
182,Sunday,22,At Home,07:57,29.40
182,Sunday,23,At Home,07:57,29.40
183,Monday, 0,At Home,07:57,29.40
183,Monday, 1,At Home,07:57,29.40
183,Monday, 2,At Home,07:57,29.40
183,Monday, 3,At Home,07:57,29.40
183,Monday, 4,At Home,07:57,29.40
183,Monday, 5,At Home,07:57,29.40
183,Monday, 6,At Home,07:57,29.40
183,Monday, 7,Away,08:09,32.00
183,Monday, 8,Away,08:09,32.00
183,Monday, 9,Away,08:09,32.00
183,Monday,10,Away,08:09,32.00
183,Monday,11,Away,08:09,32.00
183,Monday,12,Away,08:09,32.00
183,Monday,13,Away,08:09,32.00
183,Monday,14,Away,08:09,32.00
183,Monday,15,Away,08:09,32.00
183,Monday,16,Away,08:09,32.00
183,Monday,17,At Home,08:09,29.82
183,Monday,18,At Home,08:09,29.82
183,Monday,19,At Home,08:09,29.82
183,Monday,20,At Home,08:09,29.82
183,Monday,21,At Home,08:09,29.82
183,Monday,22,At Home,08:09,29.82
183,Monday,23,At Home,08:09,29.82
184,Tuesday, 0,At Home,08:09,29.82
184,Tuesday, 1,At Home,08:09,29.82
184,Tuesday, 2,At Home,08:09,29.82
184,Tuesday, 3,At Home,08:09,29.82
184,Tuesday, 4,At Home,08:09,29.82
184,Tuesday, 5,At Home,08:09,29.82
184,Tuesday, 6,At Home,08:09,29.82
184,Tuesday, 7,At Home,08:09,29.82
184,Tuesday, 8,Away,08:04,32.00
184,Tuesday, 9,Away,08:04,32.00
184,Tuesday,10,Away,08:04,32.00
184,Tuesday,11,Away,08:04,32.00
184,Tuesday,12,Away,08:04,32.00
184,Tuesday,13,Away,08:04,32.00
184,Tuesday,14,Away,08:04,32.00
184,Tuesday,15,Away,08:04,32.00
184,Tuesday,16,Away,08:04,32.00
184,Tuesday,17,At Home,08:04,29.61
184,Tuesday,18,At Home,08:04,29.61
184,Tuesday,19,At Home,08:04,29.61
184,Tuesday,20,At Home,08:04,29.61
184,Tuesday,21,At Home,08:04,29.61
184,Tuesday,22,At Home,08:04,29.61
184,Tuesday,23,At Home,08:04,29.61
185,Wednesday, 0,At Home,08:04,29.61
185,Wednesday, 1,At Home,08:04,29.61
185,Wednesday, 2,At Home,08:04,29.61
185,Wednesday, 3,At Home,08:04,29.61
185,Wednesday, 4,At Home,08:04,29.61
185,Wednesday, 5,At Home,08:04,29.61
185,Wednesday, 6,At Home,08:04,29.61
185,Wednesday, 7,At Home,08:04,29.61
185,Wednesday, 8,Away,07:50,32.00
185,Wednesday, 9,Away,07:50,32.00
185,Wednesday,10,Away,07:50,32.00
185,Wednesday,11,Away,07:50,32.00
185,Wednesday,12,Away,07:50,32.00
185,Wednesday,13,Away,07:50,32.00
185,Wednesday,14,Away,07:50,32.00
185,Wednesday,15,Away,07:50,32.00
185,Wednesday,16,Away,07:50,32.00
185,Wednesday,17,At Home,07:50,29.84
185,Wednesday,18,At Home,07:50,29.84
185,Wednesday,19,At Home,07:50,29.84
185,Wednesday,20,At Home,07:50,29.84
185,Wednesday,21,At Home,07:50,29.84
185,Wednesday,22,At Home,07:50,29.84
185,Wednesday,23,At Home,07:50,29.84
186,Thursday, 0,At Home,07:50,29.84
186,Thursday, 1,At Home,07:50,29.84
186,Thursday, 2,At Home,07:50,29.84
186,Thursday, 3,At Home,07:50,29.84
186,Thursday, 4,At Home,07:50,29.84
186,Thursday, 5,At Home,07:50,29.84
186,Thursday, 6,At Home,07:50,29.84
186,Thursday, 7,Away,07:53,32.00
186,Thursday, 8,Away,07:53,32.00
186,Thursday, 9,Away,07:53,32.00
186,Thursday,10,Away,07:53,32.00
186,Thursday,11,Away,07:53,32.00
186,Thursday,12,Away,07:53,32.00
186,Thursday,13,Away,07:53,32.00
186,Thursday,14,Away,07:53,32.00
186,Thursday,15,Away,07:53,32.00
186,Thursday,16,Away,07:53,32.00
186,Thursday,17,Away,07:53,32.00
186,Thursday,18,At Home,07:53,29.74
186,Thursday,19,At Home,07:53,29.74
186,Thursday,20,At Home,07:53,29.74
186,Thursday,21,At Home,07:53,29.74
186,Thursday,22,At Home,07:53,29.74
186,Thursday,23,At Home,07:53,29.74
187,Friday, 0,At Home,07:53,29.74
187,Friday, 1,At Home,07:53,29.74
187,Friday, 2,At Home,07:53,29.74
187,Friday, 3,At Home,07:53,29.74
187,Friday, 4,At Home,07:53,29.74
187,Friday, 5,At Home,07:53,29.74
187,Friday, 6,At Home,07:53,29.74
187,Friday, 7,Away,No trips,32.00
187,Friday, 8,Away,No trips,32.00
187,Friday, 9,Away,No trips,32.00
187,Friday,10,Away,No trips,32.00
187,Friday,11,Away,No trips,32.00
187,Friday,12,Away,No trips,32.00
187,Friday,13,Away,No trips,32.00
187,Friday,14,Away,No trips,32.00
187,Friday,15,Away,No trips,32.00
187,Friday,16,Away,No trips,32.00
187,Friday,17,Away,No trips,32.00
187,Friday,18,At Home,No trips,29.84
187,Friday,19,At Home,No trips,29.84
187,Friday,20,At Home,No trips,29.84
187,Friday,21,At Home,No trips,29.84
187,Friday,22,At Home,No trips,29.84
187,Friday,23,At Home,No trips,29.84
188,Saturday, 0,At Home,No trips,29.84
188,Saturday, 1,At Home,No trips,29.84
188,Saturday, 2,At Home,No trips,29.84
188,Saturday, 3,At Home,No trips,29.84
188,Saturday, 4,At Home,No trips,29.84
188,Saturday, 5,At Home,No trips,29.84
188,Saturday, 6,At Home,No trips,29.84
188,Saturday, 7,At Home,No trips,29.84
188,Saturday, 8,At Home,No trips,29.84
188,Saturday, 9,At Home,No trips,29.84
188,Saturday,10,At Home,No trips,29.84
188,Saturday,11,At Home,No trips,29.84
188,Saturday,12,At Home,No trips,29.84
188,Saturday,13,At Home,No trips,29.84
188,Saturday,14,At Home,No trips,29.84
188,Saturday,15,At Home,No trips,29.84
188,Saturday,16,At Home,No trips,29.84
188,Saturday,17,At Home,No trips,29.84
188,Saturday,18,At Home,No trips,29.84
188,Saturday,19,At Home,No trips,29.84
188,Saturday,20,At Home,No trips,29.84
188,Saturday,21,At Home,No trips,29.84
188,Saturday,22,At Home,No trips,29.84
188,Saturday,23,At Home,No trips,29.84
189,Sunday, 0,At Home,No trips,29.84
189,Sunday, 1,At Home,No trips,29.84
189,Sunday, 2,At Home,No trips,29.84
189,Sunday, 3,At Home,No trips,29.84
189,Sunday, 4,At Home,No trips,29.84
189,Sunday, 5,At Home,No trips,29.84
189,Sunday, 6,At Home,No trips,29.84
189,Sunday, 7,At Home,No trips,29.84
189,Sunday, 8,At Home,No trips,29.84
189,Sunday, 9,At Home,08:04,29.84
189,Sunday,10,At Home,08:04,29.84
189,Sunday,11,At Home,08:04,29.84
189,Sunday,12,At Home,08:04,29.84
189,Sunday,13,At Home,08:04,29.84
189,Sunday,14,At Home,08:04,29.84
189,Sunday,15,At Home,08:04,29.84
189,Sunday,16,At Home,08:04,29.84
189,Sunday,17,At Home,08:04,29.84
189,Sunday,18,At Home,08:04,29.84
189,Sunday,19,At Home,08:04,29.84
189,Sunday,20,At Home,08:04,29.84
189,Sunday,21,At Home,08:04,29.84
189,Sunday,22,At Home,08:04,29.84
189,Sunday,23,At Home,08:04,29.84
190,Monday, 0,At Home,08:04,29.84
190,Monday, 1,At Home,08:04,29.84
190,Monday, 2,At Home,08:04,29.84
190,Monday, 3,At Home,08:04,29.84
190,Monday, 4,At Home,08:04,29.84
190,Monday, 5,At Home,08:04,29.84
190,Monday, 6,At Home,08:04,29.84
190,Monday, 7,At Home,08:04,29.84
190,Monday, 8,Away,08:13,32.00
190,Monday, 9,Away,08:13,32.00
190,Monday,10,Away,08:13,32.00
190,Monday,11,Away,08:13,32.00
190,Monday,12,Away,08:13,32.00
190,Monday,13,Away,08:13,32.00
190,Monday,14,Away,08:13,32.00
190,Monday,15,Away,08:13,32.00
190,Monday,16,Away,08:13,32.00
190,Monday,17,Away,08:13,32.00
190,Monday,18,At Home,08:13,29.82
190,Monday,19,At Home,08:13,29.82
190,Monday,20,At Home,08:13,29.82
190,Monday,21,At Home,08:13,29.82
190,Monday,22,At Home,08:13,29.82
190,Monday,23,At Home,08:13,29.82
191,Tuesday, 0,At Home,08:13,29.82
191,Tuesday, 1,At Home,08:13,29.82
191,Tuesday, 2,At Home,08:13,29.82
191,Tuesday, 3,At Home,08:13,29.82
191,Tuesday, 4,At Home,08:13,29.82
191,Tuesday, 5,At Home,08:13,29.82
191,Tuesday, 6,At Home,08:13,29.82
191,Tuesday, 7,At Home,08:13,29.82
191,Tuesday, 8,Away,07:58,32.00
191,Tuesday, 9,Away,07:58,32.00
191,Tuesday,10,Away,07:58,32.00
191,Tuesday,11,Away,07:58,32.00
191,Tuesday,12,Away,07:58,32.00
191,Tuesday,13,Away,07:58,32.00
191,Tuesday,14,Away,07:58,32.00
191,Tuesday,15,Away,07:58,32.00
191,Tuesday,16,Away,07:58,32.00
191,Tuesday,17,Away,07:58,32.00
191,Tuesday,18,At Home,07:58,29.59
191,Tuesday,19,At Home,07:58,29.59
191,Tuesday,20,At Home,07:58,29.59
191,Tuesday,21,At Home,07:58,29.59
191,Tuesday,22,At Home,07:58,29.59
191,Tuesday,23,At Home,07:58,29.59
192,Wednesday, 0,At Home,07:58,29.59
192,Wednesday, 1,At Home,07:58,29.59
192,Wednesday, 2,At Home,07:58,29.59
192,Wednesday, 3,At Home,07:58,29.59
192,Wednesday, 4,At Home,07:58,29.59
192,Wednesday, 5,At Home,07:58,29.59
192,Wednesday, 6,At Home,07:58,29.59
192,Wednesday, 7,Away,07:58,32.00
192,Wednesday, 8,Away,07:58,32.00
192,Wednesday, 9,Away,07:58,32.00
192,Wednesday,10,Away,07:58,32.00
192,Wednesday,11,Away,07:58,32.00
192,Wednesday,12,Away,07:58,32.00
192,Wednesday,13,Away,07:58,32.00
192,Wednesday,14,Away,07:58,32.00
192,Wednesday,15,Away,07:58,32.00
192,Wednesday,16,Away,07:58,32.00
192,Wednesday,17,Away,07:58,32.00
192,Wednesday,18,At Home,07:58,29.95
192,Wednesday,19,At Home,07:58,29.95
192,Wednesday,20,At Home,07:58,29.95
192,Wednesday,21,At Home,07:58,29.95
192,Wednesday,22,At Home,07:58,29.95
192,Wednesday,23,At Home,07:58,29.95
193,Thursday, 0,At Home,07:58,29.95
193,Thursday, 1,At Home,07:58,29.95
193,Thursday, 2,At Home,07:58,29.95
193,Thursday, 3,At Home,07:58,29.95
193,Thursday, 4,At Home,07:58,29.95
193,Thursday, 5,At Home,07:58,29.95
193,Thursday, 6,At Home,07:58,29.95
193,Thursday, 7,Away,07:52,32.00
193,Thursday, 8,Away,07:52,32.00
193,Thursday, 9,Away,07:52,32.00
193,Thursday,10,Away,07:52,32.00
193,Thursday,11,Away,07:52,32.00
193,Thursday,12,Away,07:52,32.00
193,Thursday,13,Away,07:52,32.00
193,Thursday,14,Away,07:52,32.00
193,Thursday,15,Away,07:52,32.00
193,Thursday,16,Away,07:52,32.00
193,Thursday,17,Away,07:52,32.00
193,Thursday,18,At Home,07:52,29.75
193,Thursday,19,At Home,07:52,29.75
193,Thursday,20,At Home,07:52,29.75
193,Thursday,21,At Home,07:52,29.75
193,Thursday,22,At Home,07:52,29.75
193,Thursday,23,At Home,07:52,29.75
194,Friday, 0,At Home,07:52,29.75
194,Friday, 1,At Home,07:52,29.75
194,Friday, 2,At Home,07:52,29.75
194,Friday, 3,At Home,07:52,29.75
194,Friday, 4,At Home,07:52,29.75
194,Friday, 5,At Home,07:52,29.75
194,Friday, 6,At Home,07:52,29.75
194,Friday, 7,Away,No trips,32.00
